YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2012,2012,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.9,24.9,,,22,27.9,"1,376",,,College graduate,,,,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,VALUE,2,Education,College graduate,EDU,EDUCOGRAD
2016,2016,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.6,35.6,,,30.5,41.1,795,,,Less than high school,,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Education,Less than high school,EDU,EDUHS
2018,2018,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.8,40.8,,,37.7,43.9,"1,626",,,Some college or technical school,,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,VALUE,28,Education,Some college or technical school,EDU,EDUCOTEC
2016,2016,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.9,27.9,,,19.8,37.7,207,,,Less than high school,,,,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Education,Less than high school,EDU,EDUHS
2013,2013,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.9,33.9,,,31.4,36.4,"2,399",,,High school graduate,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.3,27.3,,,24.1,30.7,"1,515",,,Some college or technical school,,,,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Education,Some college or technical school,EDU,EDUCOTEC
2020,2020,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.9,34.9,,,29.4,40.8,614,,,Less than high school,,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,VALUE,35,Education,Less than high school,EDU,EDUHS
2016,2016,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34,34,,,29.7,38.6,833,,,Less than high school,,,,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Education,Less than high school,EDU,EDUHS
2015,2015,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.4,28.4,,,24.1,33.2,922,,,High school graduate,,,,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,VALUE,2,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.6,38.6,,,35.4,41.9,"1,386",,,High school graduate,,,,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.8,29.8,,,27.3,32.4,"2,629",,,Some college or technical school,,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,30.4,36.7,"2,616",,,High school graduate,,,,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,VALUE,34,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.3,33.3,,,27,40.3,446,,,Less than high school,,,,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Education,Less than high school,EDU,EDUHS
2015,2015,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.3,39.3,,,36,42.6,"1,244",,,Less than high school,,,,"(38.3477403, -98.200781227)",OWS,OWS1,Q036,VALUE,20,Education,Less than high school,EDU,EDUHS
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.4,32.4,,,29.2,35.7,"1,691",,,High school graduate,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Education,High school graduate,EDU,EDUHSGRAD
2018,2018,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.2,31.2,,,29.4,33.1,"8,839",,,High school graduate,,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,VALUE,36,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37,37,,,33.6,40.5,"1,778",,,High school graduate,,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,31.8,37.3,"2,575",,,Some college or technical school,,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Education,Some college or technical school,EDU,EDUCOTEC
2012,2012,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19,19,,,17.4,20.8,"2,841",,,College graduate,,,,"(34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Education,College graduate,EDU,EDUCOGRAD
2015,2015,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21.5,21.5,,,19.4,23.8,"1,962",,,College graduate,,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,VALUE,41,Education,College graduate,EDU,EDUCOGRAD
2011,2011,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.3,32.3,,,30,34.6,"2,992",,,High school graduate,,,,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Education,High school graduate,EDU,EDUHSGRAD
2020,2020,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.7,36.7,,,28.1,46.1,204,,,Less than high school,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Education,Less than high school,EDU,EDUHS
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.8,37.8,,,29.3,47.1,216,,,Less than high school,,,,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,VALUE,33,Education,Less than high school,EDU,EDUHS
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.9,35.9,,,29.3,43,622,,,Less than high school,,,,"(39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Education,Less than high school,EDU,EDUHS
2020,2020,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,32.3,43.1,419,,,Less than high school,,,,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,VALUE,19,Education,Less than high school,EDU,EDUHS
2020,2020,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.5,30.5,,,27.4,33.7,"1,424",,,College graduate,,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,VALUE,47,Education,College graduate,EDU,EDUCOGRAD
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,26.3,31.3,"5,978",,,Some college or technical school,,,,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.4,28.4,,,25.7,31.2,"2,436",,,College graduate,,,,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Education,College graduate,EDU,EDUCOGRAD
2012,2012,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.9,31.9,,,27.9,36.2,903,,,Less than high school,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Education,Less than high school,EDU,EDUHS
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.8,25.8,,,23,28.8,"1,610",,,Some college or technical school,,,,"(47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.7,30.7,,,26.6,35.1,"1,138",,,College graduate,,,,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,VALUE,2,Education,College graduate,EDU,EDUCOGRAD
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.8,34.8,,,30.9,39,995,,,Less than high school,,,,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Education,Less than high school,EDU,EDUHS
2014,2014,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33,33,,,28.9,37.5,972,,,Some college or technical school,,,,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.2,30.2,,,27.5,33.1,"2,715",,,Some college or technical school,,,,"(39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.4,30.4,,,28.7,32.3,"3,849",,,College graduate,,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,VALUE,26,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.7,20.7,,,19,22.4,"4,884",,,College graduate,,,,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,VALUE,34,Education,College graduate,EDU,EDUCOGRAD
2020,2020,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.8,20.8,,,17.3,24.9,784,,,College graduate,,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,VALUE,32,Education,College graduate,EDU,EDUCOGRAD
2012,2012,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.4,37.4,,,33.4,41.6,"1,250",,,Less than high school,,,,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Education,Less than high school,EDU,EDUHS
2016,2016,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,25.5,32.2,"1,897",,,College graduate,,,,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Education,College graduate,EDU,EDUCOGRAD
2015,2015,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,30.7,36.5,"1,650",,,Some college or technical school,,,,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Education,Some college or technical school,EDU,EDUCOTEC
2018,2018,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.6,36.6,,,33.7,39.6,"1,854",,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.2,28.2,,,26.1,30.4,"2,840",,,High school graduate,,,,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,31.2,36.1,"3,569",,,High school graduate,,,,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Education,High school graduate,EDU,EDUHSGRAD
2018,2018,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.4,40.4,,,37.1,43.8,"1,498",,,High school graduate,,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,VALUE,22,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.1,32.1,,,29.3,35,"1,532",,,Some college or technical school,,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.5,35.5,,,30.9,40.4,888,,,Less than high school,,,,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,VALUE,34,Education,Less than high school,EDU,EDUHS
2012,2012,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.6,30.6,,,27.8,33.5,"1,984",,,High school graduate,,,,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Education,High school graduate,EDU,EDUHSGRAD
2018,2018,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.7,25.7,,,23.4,28.1,"1,721",,,High school graduate,,,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,VALUE,8,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.5,26.5,,,24.3,28.7,"2,648",,,Some college or technical school,,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,VALUE,36,Education,Some college or technical school,EDU,EDUCOTEC
2020,2020,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.1,29.1,,,27.3,31,"4,523",,,College graduate,,,,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,VALUE,31,Education,College graduate,EDU,EDUCOGRAD
2013,2013,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.6,32.6,,,29.2,36.2,"1,966",,,Some college or technical school,,,,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Education,Some college or technical school,EDU,EDUCOTEC
2012,2012,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,33.3,42,815,,,Less than high school,,,,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Education,Less than high school,EDU,EDUHS
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36,36,,,30.8,41.6,808,,,Less than high school,,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,VALUE,39,Education,Less than high school,EDU,EDUHS
