YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.2,28.2,,,23.9,32.9,"1,187",,,,,"$50,000 - $74,999",,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,VALUE,15,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.3,37.3,,,29.5,45.8,180,,,,,"$75,000 or greater",,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30,30,,,25.3,35.2,"1,041",,,,,"$35,000 - $49,999",,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Income,"$35,000 - $49,999",INC,INC3550
2018,2018,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,30.5,42.4,526,,,,,"$25,000 - $34,999",,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,VALUE,5,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.1,22.1,,,20.4,23.8,"3,517",,,,,"$75,000 or greater",,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,VALUE,49,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.1,27.1,,,23.9,30.6,"1,594",,,,,"$35,000 - $49,999",,"(42.27687047, -72.082690675)",OWS,OWS1,Q036,VALUE,25,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.3,28.3,,,25.7,31.1,"3,375",,,,,"$75,000 or greater",,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.8,32.8,,,28,38.1,725,,,,,"$35,000 - $49,999",,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,VALUE,9,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.2,29.2,,,27.1,31.4,"2,452",,,,,"$50,000 - $74,999",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.6,26.6,,,24.3,29,"2,186",,,,,"$75,000 or greater",,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.8,28.8,,,21.1,38,311,,,,,"$35,000 - $49,999",,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.8,26.8,,,25.4,28.2,"5,277",,,,,"$75,000 or greater",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Income,"$75,000 or greater",INC,INC75PLUS
2018,2018,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.1,36.1,,,30.1,42.5,427,,,,,"$15,000 - $24,999",,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.8,32.8,,,29.7,36,"1,373",,,,,"$50,000 - $74,999",,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Income,"$50,000 - $74,999",INC,INC5075
2016,2016,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.2,34.2,,,30.9,37.7,"1,602",,,,,"$50,000 - $74,999",,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.2,32.2,,,28,36.7,751,,,,,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.3,38.3,,,33.7,43.1,720,,,,,"$35,000 - $49,999",,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.8,36.8,,,32.1,41.8,"1,033",,,,,"$35,000 - $49,999",,"(39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.7,31.7,,,27.3,36.4,874,,,,,"$25,000 - $34,999",,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,VALUE,24,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.5,36.5,,,31.4,42,815,,,,,"Less than $15,000",,"(45.254228894001, -68.985031336)",OWS,OWS1,Q036,VALUE,23,Income,"Less than $15,000",INC,INCLESS15
2017,2017,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.5,23.5,,,18.3,29.7,487,,,,,"$50,000 - $74,999",,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.9,30.9,,,25.7,36.6,510,,,,,"Less than $15,000",,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"Less than $15,000",INC,INCLESS15
2014,2014,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.1,35.1,,,30.8,39.7,"1,388",,,,,"Less than $15,000",,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Income,"Less than $15,000",INC,INCLESS15
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.1,37.1,,,34,40.2,"1,529",,,,,"$50,000 - $74,999",,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,34.2,40.8,"1,592",,,,,"Less than $15,000",,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Income,"Less than $15,000",INC,INCLESS15
2018,2018,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.4,36.4,,,30.4,42.8,546,,,,,"$25,000 - $34,999",,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Income,"$25,000 - $34,999",INC,INC2535
2016,2016,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.4,40.4,,,36.5,44.4,"1,088",,,,,"$15,000 - $24,999",,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,,,25.6,34.5,860,,,,,"$50,000 - $74,999",,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.6,28.6,,,25.8,31.5,"1,520",,,,,"$35,000 - $49,999",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,29,38.5,929,,,,,"$15,000 - $24,999",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.7,29.7,,,26,33.8,927,,,,,"$75,000 or greater",,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,26.6,31.4,"1,978",,,,,"$75,000 or greater",,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Income,"$75,000 or greater",INC,INC75PLUS
2018,2018,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.3,36.3,,,24.5,50,140,,,,,"Less than $15,000",,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,VALUE,34,Income,"Less than $15,000",INC,INCLESS15
2014,2014,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.3,34.3,,,29.3,39.7,849,,,,,"$15,000 - $24,999",,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,,,29.7,38.8,785,,,,,"$50,000 - $74,999",,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.6,36.6,,,32.5,40.9,"1,003",,,,,"$15,000 - $24,999",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,VALUE,35,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,,,26.6,32.7,"1,764",,,,,"$15,000 - $24,999",,"(34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Income,"$15,000 - $24,999",INC,INC1525
2018,2018,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.4,34.4,,,29.5,39.6,669,,,,,"$35,000 - $49,999",,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,VALUE,38,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.9,24.9,,,21.2,29.1,"1,207",,,,,"$25,000 - $34,999",,"(42.27687047, -72.082690675)",OWS,OWS1,Q036,VALUE,25,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37,37,,,32.3,42,778,,,,,"$50,000 - $74,999",,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,VALUE,16,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.6,28.6,,,21.7,36.7,186,,,,,"$50,000 - $74,999",,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.6,28.6,,,24.3,33.2,897,,,,,"$50,000 - $74,999",,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.4,37.4,,,32.7,42.4,688,,,,,"$15,000 - $24,999",,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,VALUE,10,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,,,26.5,32.3,"1,485",,,,,"$75,000 or greater",,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40,40,,,36.3,43.8,983,,,,,"$35,000 - $49,999",,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Income,"$35,000 - $49,999",INC,INC3550
2018,2018,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.1,38.1,,,30.3,46.6,293,,,,,"Less than $15,000",,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,VALUE,33,Income,"Less than $15,000",INC,INCLESS15
2011,2011,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.3,23.3,,,19.9,27.2,911,,,,,"Less than $15,000",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"Less than $15,000",INC,INCLESS15
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.1,38.1,,,32.1,44.4,350,,,,,"$25,000 - $34,999",,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,VALUE,22,Income,"$25,000 - $34,999",INC,INC2535
2016,2016,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,28,39.5,831,,,,,"$15,000 - $24,999",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.2,30.2,,,25.3,35.6,672,,,,,"$50,000 - $74,999",,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,24.3,30.8,"1,197",,,,,"$50,000 - $74,999",,"(45.254228894001, -68.985031336)",OWS,OWS1,Q036,VALUE,23,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,29.6,37.8,"1,236",,,,,"$25,000 - $34,999",,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,VALUE,39,Income,"$25,000 - $34,999",INC,INC2535
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.1,36.1,,,32.1,40.2,"2,422",,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.6,32.6,,,28.6,36.9,757,,,,,"$35,000 - $49,999",,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.2,27.2,,,19.7,36.3,172,,,,,"$25,000 - $34,999",,"(13.444304, 144.793731)",OWS,OWS1,Q036,VALUE,66,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.7,30.7,,,26.7,35,729,,,,,"$50,000 - $74,999",,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.9,33.9,,,30.4,37.6,"1,216",,,,,"$25,000 - $34,999",,"(35.466220975, -79.159250463)",OWS,OWS1,Q036,VALUE,37,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.5,28.5,,,25.5,31.7,"1,353",,,,,"$15,000 - $24,999",,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.5,32.5,,,26.6,38.9,916,,,,,"$50,000 - $74,999",,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,VALUE,46,Income,"$50,000 - $74,999",INC,INC5075
